station,weight,latitude,longitude,elevation,leaflabel
16558,USC00120922,1.0,39.5108,-87.1242,207.3,300.0
1752,USC00156091,101.0,37.7828,-87.1183,120.7,295.0
2662,USC00406154,29.0,35.6667,-87.1167,192.0,271.0
28444,USC00404876,51.0,36.1033,-87.1153,157.6,293.0
9087,USC00120270,3.0,39.4,-87.1,-999.9,300.0
576,CA006048230,28.0,48.8,-87.1,297.0,428.0
11729,CA006048235,3.0,48.82,-87.1,290.0,428.0
26349,CA006048231,4.0,48.82,-87.1,290.0,428.0
14663,USW00014824,54.0,45.7181,-87.0939,179.8,426.0
12798,USC00122620,4.0,38.87,-87.0917,145.7,298.0
27457,USC00124244,24.0,41.6317,-87.0881,207.3,388.0
25370,USR0000IBAI,9.0,41.6317,-87.0878,197.2,388.0
2653,USC00401957,64.0,35.6381,-87.0864,198.1,271.0
27471,USC00128996,1.0,41.4667,-87.0667,228.9,388.0
4923,USC00012350,4.0,33.7481,-87.0586,121.9,269.0
5381,USC00129511,87.0,41.1947,-87.0578,202.7,386.0
8675,USC00011084,86.0,31.0583,-87.055,25.9,261.0
29383,USW00063899,5.0,31.145,-87.0517,51.8,261.0
2659,USC00405535,75.0,35.3333,-87.05,223.1,271.0
27468,USC00127508,3.0,37.8833,-87.05,-999.9,295.0
23451,USC00011080,36.0,31.1414,-87.0486,48.8,261.0
12436,USC00017955,10.0,33.7525,-87.0483,94.5,269.0
11050,USW00053820,16.0,31.4156,-87.0442,78.6,261.0
6398,USC00407459,55.0,35.1842,-87.0422,196.3,271.0
16587,USC00128999,103.0,41.5114,-87.0378,243.8,388.0
29275,USW00013885,12.0,31.4167,-87.0333,78.0,261.0
4934,USC00015449,22.0,32.1,-87.0333,113.1,263.0
1644,USC00124023,6.0,38.25,-87.0333,-999.9,295.0
12817,USC00128992,7.0,41.5436,-87.0319,264.9,388.0
22107,USW00053847,7.0,30.7044,-87.0231,54.3,261.0
29406,USW00093841,65.0,30.7167,-87.0167,60.7,261.0
16142,USC00010757,19.0,33.3667,-87.0167,164.9,269.0
4943,USC00017366,116.0,32.4111,-87.0144,44.8,263.0
1278,USC00010764,36.0,33.3953,-87.0078,135.6,269.0
18316,USW00004846,15.0,41.4525,-87.0058,234.7,386.0
5457,USC00151431,2.0,37.4167,-87.0,-999.9,295.0
5460,USC00152366,0.0,37.0833,-87.0,173.7,295.0
20209,USC00129430,107.0,40.475,-86.9919,217.9,300.0
23841,USC00123497,5.0,37.9542,-86.9858,124.1,295.0
23862,USC00129789,27.0,39.15,-86.9833,160.3,298.0
1285,USC00015233,0.0,33.35,-86.9833,-999.9,269.0
5462,USC00152564,3.0,37.8,-86.9833,-999.9,295.0
23449,USC00010395,36.0,34.8,-86.9833,219.5,271.0
7174,USW00013850,12.0,32.3333,-86.9833,50.0,263.0
7292,USW00063897,6.0,32.335,-86.9786,47.9,263.0
27568,USC00156155,4.0,37.2592,-86.9778,122.5,295.0
28455,USC00406427,14.0,35.7167,-86.9667,220.1,293.0
23454,USC00012207,74.0,34.5833,-86.9667,177.1,271.0
10127,USC00406435,37.0,35.7197,-86.9653,213.4,293.0
18434,USW00053848,5.0,30.5069,-86.9597,31.1,261.0
16159,USC00018812,5.0,34.2447,-86.9586,293.2,269.0
16560,USC00121417,5.0,40.6653,-86.955,219.5,300.0
19813,USC00012758,94.0,31.445,-86.9533,88.4,261.0
12408,USC00010390,21.0,34.7753,-86.9508,210.0,271.0
16148,USC00012209,14.0,34.5569,-86.9503,178.3,271.0
10469,USC00476667,36.0,45.3167,-86.95,179.2,426.0
22789,CA006042715,14.0,49.7,-86.95,331.0,428.0
23844,USC00124168,51.0,38.2667,-86.95,159.1,295.0
7929,CA006042755,0.0,49.68,-86.95,338.0,428.0
9386,USC00206840,2.0,45.8728,-86.9497,182.3,426.0
14727,USW00053852,16.0,34.6525,-86.9453,180.4,271.0
5472,USC00154720,2.0,36.9925,-86.9447,132.0,293.0
12802,USC00124372,6.0,38.3856,-86.9406,137.2,298.0
14664,USW00014835,49.0,40.4122,-86.9369,182.6,300.0
16565,USC00122605,55.0,39.0311,-86.9369,179.8,298.0
5615,USC00201484,80.0,46.35,-86.9333,268.2,426.0
19098,CA006042716,32.0,49.783,-86.933,349.0,428.0
13808,USC00408953,10.0,35.7636,-86.9322,236.2,293.0
16589,USC00129222,52.0,41.4439,-86.9294,224.0,386.0
21201,USC00400580,1.0,36.1572,-86.9253,140.2,293.0
27714,USC00201486,26.0,46.3414,-86.9242,265.2,426.0
11063,USW00054810,8.0,46.3344,-86.92,266.7,426.0
20208,USC00129427,6.0,40.4167,-86.9167,189.0,300.0
8673,USC00010762,2.0,33.4333,-86.9167,159.1,269.0
27545,USC00150490,100.0,37.4533,-86.9117,121.9,295.0
6407,USC00409431,12.0,36.0608,-86.9064,190.5,293.0
1667,USC00129435,2.0,40.4169,-86.9058,163.4,300.0
23847,USC00124715,59.0,40.2964,-86.9028,224.0,300.0
9215,USC00157054,0.0,36.8333,-86.9,177.1,293.0
26777,MX000023019,15.0,20.83,-86.9,0.0,261.0
16563,USC00121882,80.0,40.0489,-86.8997,203.9,303.0
23952,USC00156882,45.0,37.2164,-86.8939,125.0,295.0
21548,USC00478905,68.0,45.3581,-86.8911,209.1,426.0
16681,USC00157049,94.0,36.855,-86.8883,173.7,293.0
27452,USC00123078,15.0,40.9842,-86.8872,207.3,386.0
9095,USC00124711,17.0,40.4,-86.8833,159.1,303.0
12420,USC00012840,36.0,34.3667,-86.8833,190.5,271.0
27056,USC00010655,63.0,34.6892,-86.8819,183.8,271.0
5361,USC00123513,108.0,39.6439,-86.8767,224.0,303.0
4196,CA006042723,15.0,49.7,-86.87,338.0,428.0
13785,USC00403280,119.0,35.9417,-86.8686,199.6,293.0
4935,USC00015537,0.0,33.0981,-86.8658,125.0,269.0
16653,USC00150020,1.0,36.7097,-86.8619,167.9,293.0
24826,USC00400235,5.0,34.9925,-86.8561,269.7,271.0
1652,USC00125604,0.0,41.7167,-86.85,183.2,388.0
6405,USC00408562,71.0,36.4711,-86.8414,227.1,293.0
12795,USC00121869,65.0,38.8725,-86.835,222.5,301.0
1282,USC00013781,9.0,33.2725,-86.8336,146.3,269.0
8674,USC00010836,28.0,33.5333,-86.8333,214.0,269.0
10902,USW00003883,11.0,33.4667,-86.8333,226.8,269.0
16143,USC00010768,4.0,32.9442,-86.8331,188.1,269.0
17539,USC00403636,13.0,36.3408,-86.8275,249.9,293.0
20200,USC00125607,13.0,41.7,-86.8167,198.1,388.0
4942,USC00017157,104.0,34.1736,-86.8133,243.8,269.0
12810,USC00127724,50.0,38.1642,-86.8094,155.4,295.0
28446,USC00405187,114.0,35.4139,-86.8086,239.9,271.0
13784,USC00403200,3.0,36.0556,-86.8067,344.4,293.0
16153,USC00013271,0.0,31.6772,-86.8061,91.4,263.0
9090,USC00121873,31.0,40.0028,-86.8011,256.0,303.0
1754,USC00156206,2.0,37.75,-86.8,-999.9,295.0
8678,USC00012096,18.0,34.1925,-86.7972,247.2,269.0
25714,USW00063867,7.0,34.1953,-86.7964,243.8,269.0
9103,USC00128036,100.0,38.5528,-86.7944,154.2,301.0
8685,USC00013655,9.0,34.0672,-86.7911,179.8,269.0
18298,USW00003856,54.0,34.6439,-86.7861,190.2,271.0
11053,USW00053864,18.0,33.1783,-86.7817,172.2,269.0
21202,USC00401039,11.0,35.9903,-86.7786,215.5,293.0
1662,USC00128698,74.0,37.9531,-86.7747,121.9,295.0
16585,USC00128290,64.0,39.2836,-86.7703,167.6,301.0
21868,USR0000TLEW,8.0,35.3817,-86.7658,350.5,271.0
23850,USC00125837,6.0,40.755,-86.7622,208.8,386.0
12430,USC00016000,5.0,33.3264,-86.7561,176.8,269.0
4931,USC00014976,79.0,34.7,-86.75,177.1,271.0
5218,USC00085648,0.0,30.55,-86.75,7.6,261.0
2649,USC00401553,47.0,36.55,-86.75,190.5,293.0
16146,USC00011288,28.0,33.0944,-86.7456,161.5,269.0
22010,USW00013876,83.0,33.5656,-86.745,187.5,269.0
21204,USC00401916,77.0,35.0833,-86.7333,192.0,271.0
20199,USC00124837,69.0,41.6117,-86.7297,257.6,388.0
16150,USC00012737,2.0,34.315,-86.7256,318.5,269.0
13806,USC00408238,5.0,36.1661,-86.7247,123.4,293.0
16144,USC00010823,0.0,32.6625,-86.7244,134.1,263.0
27722,USC00202737,76.0,45.6667,-86.7167,227.1,426.0
10726,USR0000MDOE,10.0,46.2536,-86.7142,248.4,426.0
12794,USC00121256,18.0,37.8994,-86.7072,122.5,295.0
2664,USC00406404,4.0,35.1272,-86.7028,173.7,271.0
15424,CA006045550,29.0,50.18,-86.7,325.0,428.0
12796,USC00122309,58.0,38.4558,-86.6983,210.3,301.0
25609,USW00013897,65.0,36.1189,-86.6892,182.9,293.0
23464,USC00016478,62.0,33.6906,-86.685,185.3,269.0
12819,USC00129605,0.0,38.7669,-86.6847,166.4,301.0
2660,USC00405560,3.0,36.2667,-86.6833,152.4,293.0
13815,USC00409907,4.0,36.3333,-86.6833,167.9,293.0
3419,USW00003852,15.0,30.4167,-86.6833,11.9,261.0
29230,USW00003839,0.0,36.1167,-86.6833,185.0,293.0
6395,USC00406403,2.0,36.1136,-86.6781,170.7,293.0
8693,USC00018209,55.0,32.9206,-86.6708,207.3,269.0
27732,USC00203576,1.0,41.85,-86.6667,-999.9,388.0
5358,USC00122149,119.0,40.615,-86.6661,169.5,303.0
1899,USC00205690,100.0,46.4122,-86.6625,207.3,426.0
21223,USC00406803,2.0,36.2953,-86.6569,140.2,293.0
19812,USC00011694,117.0,32.8203,-86.6522,185.9,263.0
12687,USC00085756,1.0,30.75,-86.65,30.5,261.0
29379,USW00054813,8.0,46.4167,-86.65,186.5,426.0
13812,USC00409709,11.0,36.4511,-86.6456,249.9,293.0
21205,USC00402711,10.0,35.7286,-86.6436,243.8,293.0
1760,USC00158824,9.0,37.1842,-86.6353,141.7,295.0
1637,USC00122645,6.0,39.5333,-86.6333,238.0,303.0
5368,USC00124657,19.0,41.3053,-86.6286,210.3,386.0
3244,USR0000ITPL,10.0,38.125,-86.625,218.8,295.0
9108,USC00129381,18.0,38.5667,-86.6167,159.1,301.0
14595,USW00003893,15.0,39.1333,-86.6167,257.3,301.0
16843,USC00208851,15.0,46.3833,-86.6167,267.6,426.0
29382,USW00063891,6.0,32.8517,-86.6114,178.0,263.0
20192,USC00123146,6.0,38.5933,-86.6114,249.9,301.0
11067,USW00063874,2.0,31.8456,-86.6108,137.5,263.0
12423,USC00013519,83.0,31.79,-86.6086,104.2,263.0
12433,USC00016833,21.0,34.5833,-86.6,174.0,271.0
20196,USC00124356,22.0,39.9233,-86.5983,291.4,303.0
27473,USC00129670,104.0,41.0267,-86.5867,210.3,386.0
8936,USC00081984,14.0,30.7667,-86.5833,73.2,261.0
17549,USC00406950,81.0,35.4833,-86.5833,235.0,271.0
19819,USC00013748,24.0,32.1833,-86.5833,52.1,263.0
27060,USC00014068,18.0,34.7,-86.5833,185.9,271.0
23456,USC00013024,33.0,31.9833,-86.5833,153.0,263.0
3577,USW00063898,5.0,38.8883,-86.5708,231.6,301.0
16654,USC00150031,2.0,37.9167,-86.5667,116.1,295.0
16840,USC00208422,1.0,45.7833,-86.5667,-999.9,426.0
10133,USC00406806,22.0,36.2469,-86.5631,179.8,293.0
13807,USC00408414,15.0,35.9106,-86.5578,167.6,293.0
23465,USC00016643,5.0,32.4453,-86.555,107.0,263.0
23853,USC00126580,105.0,38.8894,-86.5519,198.1,301.0
16666,USC00152770,2.0,37.6,-86.55,143.3,295.0
18041,USR0000AOPE,13.0,31.0944,-86.5486,83.8,261.0
9359,USC00203078,2.0,45.8981,-86.5483,199.0,426.0
2655,USC00403074,55.0,35.15,-86.5411,221.0,271.0
16583,USC00127547,35.0,37.9333,-86.5333,-999.9,295.0
21972,USW00003844,0.0,30.65,-86.5333,57.9,261.0
15423,CA006044560,17.0,49.77,-86.53,343.0,428.0
10135,USC00407359,58.0,36.5875,-86.5258,242.0,293.0
3462,USW00013884,37.0,30.7797,-86.5225,57.9,261.0
23448,USC00010252,75.0,31.3072,-86.5225,76.2,261.0
20187,USC00120550,2.0,38.8397,-86.5217,167.6,301.0
9088,USC00120784,116.0,39.1742,-86.5214,253.0,301.0
29270,USW00013827,21.0,36.0089,-86.52,165.5,293.0
27730,USC00203521,5.0,42.1167,-86.5167,198.1,394.0
5367,USC00124550,14.0,41.0833,-86.5167,228.6,386.0
7175,USW00013858,22.0,30.4833,-86.5167,18.0,261.0
23839,USC00123082,98.0,40.2986,-86.5067,251.2,303.0
9200,USC00153036,33.0,36.6878,-86.5061,207.3,293.0
27571,USC00156988,49.0,37.6178,-86.5044,170.7,295.0
23932,USC00151294,0.0,37.4183,-86.5008,176.8,295.0
20292,USC00153404,4.0,37.0833,-86.5,-999.9,295.0
11727,CA006044525,34.0,49.75,-86.5,317.0,428.0
5360,USC00123087,0.0,40.2833,-86.5,259.1,303.0
27442,USC00120545,38.0,38.85,-86.5,203.9,301.0
27727,USC00203183,5.0,41.8686,-86.4942,205.7,388.0
23716,USC00086240,71.0,30.5317,-86.4928,18.3,261.0
24830,USC00401720,9.0,35.7047,-86.4869,228.6,293.0
27467,USC00126705,115.0,38.5556,-86.4858,170.7,301.0
27755,USC00207286,42.0,42.1,-86.4833,180.7,394.0
9209,USC00155184,0.0,36.8333,-86.4833,-999.9,293.0
4939,USC00016640,72.0,32.4833,-86.4833,92.0,263.0
24852,USC00408246,61.0,35.4922,-86.4775,231.6,271.0
11052,USW00053853,16.0,30.4,-86.4717,6.7,261.0
12431,USC00016121,100.0,33.9478,-86.4692,271.9,269.0
27451,USC00122660,36.0,38.2789,-86.4683,155.4,295.0
27756,USC00207880,0.0,46.1833,-86.4667,225.6,426.0
1636,USC00121952,18.0,41.1667,-86.4667,223.1,386.0
27445,USC00121315,5.0,39.7,-86.4667,241.1,303.0
12907,USC00153604,34.0,37.7822,-86.4622,217.9,295.0
27464,USC00125407,61.0,39.4039,-86.453,185.9,301.0
25568,USW00003843,0.0,30.5833,-86.45,47.9,261.0
4936,USC00015867,18.0,34.9167,-86.45,223.1,271.0
27061,USC00015465,1.0,32.8044,-86.4464,106.7,263.0
19823,USC00016196,8.0,34.5528,-86.445,179.8,271.0
27706,USC00200735,12.0,41.9647,-86.4369,228.6,388.0
20303,USC00155280,4.0,37.6497,-86.4308,129.5,295.0
14780,USW00094871,78.0,42.1244,-86.4267,196.0,394.0
24064,USC00203632,115.0,43.6747,-86.4239,234.7,418.0
18469,USW00093808,119.0,36.9647,-86.4239,160.9,293.0
29042,USR0000IHAR,10.0,39.0,-86.4228,228.6,301.0
27744,USC00205567,71.0,43.4614,-86.4175,198.1,396.0
10123,USC00403465,11.0,36.065,-86.4175,182.9,293.0
27743,USC00205372,0.0,43.6667,-86.4167,244.1,418.0
3463,USW00013895,65.0,32.2997,-86.4075,61.6,263.0
3260,USR0000MELK,8.0,45.9536,-86.4053,219.5,426.0
22790,CA006044959,33.0,48.72,-86.4,189.0,428.0
16815,USC00204954,96.0,43.9067,-86.3942,210.3,418.0
7274,USW00053843,6.0,31.3089,-86.3939,94.5,261.0
12804,USC00125117,49.0,40.7478,-86.3878,182.9,386.0
27757,USC00207932,0.0,44.25,-86.3833,289.3,418.0
13798,USC00406371,119.0,35.9203,-86.3728,163.1,293.0
4929,USC00014822,21.0,31.0167,-86.3667,88.1,261.0
23848,USC00124902,0.0,38.215,-86.3661,215.8,295.0
28449,USC00405525,13.0,35.2983,-86.3631,246.9,271.0
27472,USC00129557,112.0,39.9961,-86.3542,289.0,303.0
22006,USW00013821,16.0,32.3833,-86.35,64.0,263.0
26347,CA006044961,10.0,48.75,-86.35,316.0,428.0
20194,USC00123960,28.0,39.2667,-86.35,-999.9,301.0
5370,USC00125122,34.0,40.75,-86.35,192.0,386.0
8677,USC00011620,56.0,33.285,-86.3431,127.4,269.0
1669,USC00129905,20.0,40.5614,-86.3425,238.0,303.0
27463,USC00125322,55.0,38.3756,-86.3397,176.8,301.0
5374,USC00126989,23.0,41.3392,-86.3358,248.4,386.0
1868,USC00201702,15.0,42.1667,-86.3333,260.6,394.0
8670,USC00010377,23.0,33.85,-86.3333,180.1,269.0
1649,USC00124900,0.0,38.1833,-86.3333,128.0,295.0
27059,USC00013573,61.0,34.3344,-86.3297,176.2,269.0
19818,USC00013575,17.0,34.3347,-86.3294,181.4,269.0
6377,USC00400669,15.0,36.4583,-86.3239,170.7,293.0
24843,USC00405108,77.0,36.2292,-86.3181,160.0,293.0
8690,USC00016328,9.0,33.6,-86.3167,246.9,269.0
23855,USC00127028,85.0,41.3333,-86.3167,239.3,386.0
7202,USW00014848,115.0,41.7072,-86.3164,235.6,388.0
29381,USW00063866,7.0,34.3336,-86.3156,189.0,269.0
4926,USC00013818,0.0,31.9478,-86.3131,169.2,263.0
25715,USW00063870,6.0,31.0425,-86.3117,95.7,261.0
18452,USW00073802,4.0,31.9156,-86.3114,187.1,263.0
19822,USC00015555,82.0,32.3833,-86.3,78.0,263.0
19101,CA006046770,22.0,48.583,-86.3,208.0,428.0
12820,USC00129935,1.0,38.8833,-86.3,-999.9,301.0
11051,USW00053842,17.0,39.825,-86.2958,250.9,303.0
24076,USC00205065,119.0,44.2114,-86.2939,204.2,418.0
19100,CA006046767,9.0,48.59,-86.29,208.0,428.0
16674,USC00154703,117.0,37.5108,-86.2892,189.0,295.0
23943,USC00154165,77.0,37.8833,-86.2833,180.1,295.0
9392,USC00207690,115.0,42.4014,-86.2833,189.0,394.0
8683,USC00013578,0.0,34.3667,-86.2833,185.9,271.0
20195,USC00124260,1.0,39.7067,-86.2808,240.8,303.0
18470,USW00093819,65.0,39.7075,-86.2803,240.8,303.0
11726,CA006043458,7.0,48.67,-86.28,215.0,428.0
1647,USC00124782,23.0,41.5269,-86.2692,256.3,388.0
12410,USC00011069,25.0,31.5833,-86.2667,82.0,263.0
4937,USC00016329,16.0,33.6,-86.2667,292.9,269.0
13036,USC00201831,1.0,42.2833,-86.2667,-999.9,394.0
16580,USC00126117,7.0,39.9,-86.2667,267.9,303.0
24095,USC00207405,0.0,43.9667,-86.2667,207.0,418.0
16821,USC00205892,4.0,41.8406,-86.2658,198.1,388.0
28445,USC00405118,9.0,36.2981,-86.2631,155.4,293.0
13076,USC00208690,1.0,42.1444,-86.2603,222.5,394.0
27475,USC00129975,0.0,39.9489,-86.2556,251.5,303.0
5630,USC00205073,83.0,45.9511,-86.2514,182.9,426.0
12426,USC00013816,120.0,31.8814,-86.2503,132.0,263.0
5379,USC00128271,3.0,39.7833,-86.25,221.3,303.0
4940,USC00016684,0.0,32.3,-86.25,54.9,263.0
23951,USC00155834,49.0,37.2792,-86.2492,176.8,295.0
16832,USC00207407,2.0,43.9331,-86.2453,203.0,418.0
20446,USC00202445,89.0,42.0147,-86.2408,265.2,388.0
7201,USW00014840,117.0,43.1711,-86.2367,190.5,396.0
5643,USC00207688,0.0,42.5167,-86.2333,-999.9,394.0
1654,USC00126465,6.0,41.7,-86.2333,223.1,388.0
16662,USC00151810,5.0,37.7928,-86.2325,187.5,295.0
11066,USW00063849,9.0,37.2503,-86.2325,240.8,295.0
21988,USW00004856,7.0,45.95,-86.2297,178.0,426.0
9100,USC00126056,14.0,39.24,-86.2294,208.8,301.0
24855,USC00409434,12.0,35.5392,-86.2283,309.1,271.0
12918,USC00157215,67.0,36.7458,-86.2258,235.9,293.0
9363,USC00203290,69.0,43.0622,-86.2244,189.0,396.0
27062,USC00015553,15.0,32.26,-86.2181,68.6,263.0
11542,CA002403490,27.0,66.517,-86.217,24.0,428.0
12807,USC00126462,13.0,40.0667,-86.2167,243.8,303.0
1874,USC00202497,11.0,44.6167,-86.2167,182.3,420.0
9094,USC00124667,12.0,40.4614,-86.2122,249.9,303.0
12437,USC00017999,53.0,33.2053,-86.2114,149.4,269.0
4946,USC00018859,65.0,32.5906,-86.2103,78.3,263.0
20447,USC00202984,99.0,44.6481,-86.21,289.0,420.0
23857,USC00127482,100.0,41.0664,-86.2097,231.6,386.0
10137,USC00409155,116.0,35.3453,-86.2089,311.5,271.0
1887,USC00203858,108.0,42.7989,-86.205,188.1,394.0
20448,USC00203295,5.0,43.0608,-86.2047,184.4,396.0
5641,USC00207361,4.0,42.655,-86.2019,181.1,394.0
27726,USC00203051,30.0,42.5833,-86.2,199.6,394.0
27574,USC00157486,6.0,37.0667,-86.2,195.1,295.0
27458,USC00124266,15.0,39.7825,-86.1853,211.8,303.0
1283,USC00014845,53.0,33.6333,-86.1833,156.1,269.0
1905,USC00207689,1.0,42.4167,-86.1833,-999.9,394.0
28441,USC00403938,15.0,36.3756,-86.1808,155.8,293.0
5366,USC00124286,0.0,39.7681,-86.1805,216.4,303.0
23467,USC00017020,51.0,32.8711,-86.1758,182.9,269.0
27461,USC00124662,100.0,40.4583,-86.1758,249.9,303.0
20433,USC00200715,11.0,44.6167,-86.1667,253.6,420.0
5365,USC00124264,16.0,39.7667,-86.1667,242.0,303.0
1645,USC00124254,7.0,39.8833,-86.1667,238.0,303.0
1277,USC00010148,50.0,34.2333,-86.1667,348.1,269.0
1886,USC00203652,2.0,42.2,-86.1667,-999.9,394.0
5380,USC00128848,1.0,39.4069,-86.1603,256.0,301.0
5628,USC00203860,1.0,42.8231,-86.1572,190.5,394.0
27724,USC00202751,5.0,42.5939,-86.1558,216.4,394.0
22175,USW00094833,15.0,40.65,-86.15,250.9,303.0
27704,USC00200603,3.0,44.4208,-86.1481,241.1,420.0
5474,USC00155097,76.0,37.1317,-86.1481,231.6,295.0
4947,USC00018862,4.0,32.4464,-86.1417,53.3,263.0
24856,USC00409481,11.0,36.0967,-86.1397,196.6,293.0
12438,USC00018024,116.0,33.4164,-86.135,136.6,269.0
5372,USC00125694,3.0,41.6667,-86.1333,226.8,388.0
1659,USC00127235,0.0,39.8833,-86.1333,217.3,303.0
16575,USC00124698,4.0,38.05,-86.1333,167.6,295.0
20442,USC00202250,60.0,41.9856,-86.1319,225.6,388.0
24049,USC00200758,10.0,44.5317,-86.1311,235.6,420.0
23929,USC00150422,50.0,36.8978,-86.1247,189.0,293.0
23845,USC00124267,0.0,39.85,-86.1167,225.9,303.0
20432,USC00200476,12.0,42.3167,-86.1167,198.1,394.0
4928,USC00014734,0.0,33.6167,-86.1167,155.4,269.0
25634,USW00014854,1.0,40.6667,-86.1167,246.0,303.0
27723,USC00202748,9.0,42.6,-86.1167,202.4,394.0
5453,USC00150955,13.0,37.9561,-86.1161,187.5,295.0
27466,USC00126697,0.0,38.4075,-86.1106,234.7,301.0
9105,USC00128784,34.0,40.2233,-86.1086,272.8,303.0
5627,USC00203769,65.0,43.5908,-86.1056,237.7,418.0
16582,USC00126304,27.0,39.55,-86.1,239.3,303.0
1875,USC00202750,8.0,42.6,-86.1,202.4,394.0
3434,USW00004839,17.0,42.7461,-86.0967,210.0,394.0
1514,USC00082220,109.0,30.7244,-86.0939,74.7,261.0
13813,USC00409800,27.0,35.1803,-86.0925,286.5,271.0
13814,USC00409866,55.0,35.8375,-86.0894,228.6,293.0
16824,USC00206060,3.0,43.0975,-86.0894,192.0,396.0
24845,USC00405595,13.0,35.5158,-86.0875,326.1,271.0
20204,USC00127755,108.0,38.6158,-86.0856,239.3,301.0
16799,USC00202248,13.0,41.9833,-86.0833,231.6,388.0
6899,USR0000ATAL,14.0,33.4411,-86.0811,182.9,269.0
20202,USC00126864,2.0,40.7647,-86.0739,201.2,386.0
16572,USC00124272,61.0,39.7164,-86.0678,257.6,303.0
12816,USC00128989,9.0,38.8,-86.0667,-999.9,301.0
16570,USC00123095,38.0,39.5167,-86.0667,235.0,301.0
20449,USC00203303,2.0,42.4,-86.0667,207.3,394.0
20207,USC00128789,2.0,40.2833,-86.0667,264.9,303.0
8679,USC00012577,7.0,31.4239,-86.0667,59.4,261.0
1635,USC00121303,14.0,39.9614,-86.0586,225.6,303.0
14743,USW00073803,4.0,33.5722,-86.0572,160.0,269.0
19826,USC00017304,117.0,34.6736,-86.0536,187.5,271.0
27446,USC00121326,3.0,39.88,-86.0514,250.5,303.0
10722,USR0000MBRR,9.0,44.8019,-86.0508,289.9,420.0
19817,USC00013399,59.0,33.0667,-86.05,307.8,269.0
9096,USC00125217,13.0,39.9667,-86.05,225.6,303.0
23948,USC00155438,0.0,37.45,-86.05,182.9,295.0
1639,USC00123091,12.0,39.4689,-86.0408,219.2,301.0
5624,USC00203208,2.0,42.055,-86.0331,232.0,394.0
24841,USC00404987,55.0,36.5192,-86.03,297.2,293.0
1877,USC00203025,5.0,43.4458,-86.0264,243.8,396.0
23840,USC00123093,2.0,39.4947,-86.0239,228.3,301.0
5614,USC00201363,33.0,41.9,-86.0167,275.2,388.0
18300,USW00003878,12.0,31.8606,-86.0122,121.0,263.0
12912,USC00155444,4.0,37.4336,-86.0089,182.9,295.0
29111,USR0000TLAY,8.0,36.5411,-86.0028,295.7,293.0
11007,USW00023801,5.0,31.79,-86.0003,143.9,263.0
12421,USC00013151,60.0,34.0167,-86.0,174.0,269.0
20190,USC00122725,14.0,38.0,-86.0,131.1,295.0
11068,USW00063896,6.0,34.6942,-85.9997,193.9,271.0
1281,USC00013154,58.0,34.0219,-85.9878,172.2,269.0
1655,USC00126506,61.0,39.9,-85.9833,242.3,303.0
16823,USC00205991,11.0,45.1167,-85.9833,180.1,420.0
5478,USC00157091,64.0,37.7,-85.9833,238.0,295.0
4944,USC00018323,104.0,31.8075,-85.9722,165.2,263.0
12434,USC00017207,63.0,34.2878,-85.9681,362.7,269.0
5623,USC00203178,7.0,44.9167,-85.9667,184.7,420.0
22004,USW00013807,22.0,37.9,-85.9667,224.0,295.0
5359,USC00122589,0.0,41.6833,-85.9667,225.9,388.0
9344,USC00200864,107.0,42.3842,-85.9625,221.0,394.0
22122,USW00063857,8.0,34.285,-85.9622,351.1,269.0
16842,USC00208774,10.0,44.2294,-85.9572,235.6,418.0
1733,USC00151391,0.0,37.1414,-85.9508,213.4,295.0
2658,USC00405216,8.0,36.0333,-85.95,203.9,293.0
9358,USC00203023,1.0,43.4667,-85.95,249.0,396.0
13778,USC00401495,1.0,36.25,-85.95,167.9,293.0
24097,USC00207515,39.0,46.2833,-85.95,216.4,426.0
19416,HOW00011806,1.0,16.0167,-85.95,2.1,261.0
16839,USC00208411,9.0,41.8667,-85.95,269.4,388.0
5622,USC00203123,14.0,46.2833,-85.95,217.0,426.0
7203,USW00014859,67.0,46.6667,-85.95,190.2,428.0
8668,USC00010160,43.0,32.9453,-85.9481,195.1,269.0
28434,USC00401480,114.0,36.2456,-85.945,157.0,293.0
3271,USR0000MSEN,9.0,46.2403,-85.9428,221.3,426.0
24103,USC00208772,7.0,44.2586,-85.9394,198.1,418.0
16564,USC00122586,10.0,41.7,-85.9333,244.1,388.0
10117,USC00402035,7.0,36.2833,-85.9333,156.1,293.0
5456,USC00151406,21.0,37.6667,-85.9333,221.0,295.0
7737,CA002401200,66.0,79.983,-85.933,10.0,428.0
16561,USC00121747,119.0,39.1661,-85.9228,186.8,301.0
21227,USC00408184,61.0,35.2028,-85.9172,587.7,271.0
13041,USC00203176,4.0,44.9333,-85.9167,192.0,420.0
19821,USC00015140,41.0,32.6667,-85.9167,103.6,263.0
5465,USC00153246,57.0,37.0014,-85.9072,234.7,293.0
27709,USC00200793,4.0,46.1167,-85.9,-999.9,426.0
13070,USC00207590,3.0,43.2167,-85.9,-999.9,396.0
12797,USC00122554,0.0,38.2833,-85.9,-999.9,295.0
27699,USC00200108,29.0,42.5333,-85.9,-999.9,394.0
7171,USW00013803,11.0,39.2667,-85.9,199.9,301.0
23938,USC00153241,18.0,36.9833,-85.9,207.3,293.0
12899,USC00150854,10.0,37.4333,-85.9,223.1,295.0
